Feature.ID,kingdom,phylum,class,order,family,genus,species,BS1,BS2,BS3,BW1,BW2,BW3,NuBotR1,NuBotR2,NuBotR3,NuTopR1,NuTopR2,NuTopR3,NyBotR1,NyBotR2,NyBotR3,NyTopR1,NyTopR2,NyTopR3
27a5ef6e53902197850e98324889fdfe,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Cyanobacteriales_Incertae_Sedis,g__uncultured,s__uncultured_Antarctic,0,0,0,0,0,0,28779,820,1355,5706,50796,42015,859,102302,36173,93339,30108,279
a54c2a845575f56d3bc381ebf0f7339f,d__Bacteria,,,,,,,0,0,8,0,0,0,,,,,,,,,,,,
dbd500ec9c52f7173d2f8b962c889f0a,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Microtrichaceae,g__uncultured,s__metagenome,0,0,16,0,0,0,,,,,,,,,,,,
ac2fb65300db06a7830d00fe573cc8bf,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ff66b771cf24ac801cd8e74b446791a6,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Ilumatobacteraceae,g__CL500-29_marine_group,,0,0,38,0,0,0,,,,,,,,,,,,
09b5e711020f25cbcddf5eaacd1bfdce,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Chitinibacteraceae,g__Chitinibacter,,19,0,113,0,0,0,,,,,,,,,,,,
2b1891e2ae6cc99e8415227872225684,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Salinisphaerales,f__Solimonadaceae,g__Nevskia,s__uncultured_Nevskia,0,0,0,85586,50809,40600,,,,,,,,,,,,
fccc8206604d42230ce532e171401215,d__Bacteria,p__Firmicutes,c__Clostridia,o__Monoglobales,f__Monoglobaceae,g__Monoglobus,,0,0,8,0,0,0,,,,,,,,,,,,
d9be6b7406bda3f6c7d65ff2b9d90673,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia,f__Hungateiclostridiaceae,g__Hungateiclostridium,,0,0,16,0,0,0,,,,,,,,,,,,
45c9af2d5014751ef3def8be75c24c8b,d__Bacteria,p__Fibrobacterota,c__Fibrobacteria,o__Fibrobacterales,,,,6,0,0,0,0,0,,,,,,,,,,,,
cee4083824bb46309ec98a598d07867d,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfatiglandales,f__Desulfatiglandaceae,g__Desulfatiglans,,0,0,38,0,0,0,,,,,,,,,,,,
471405b151165bc3715c03a06a2b63c3,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__966-1,s__metagenome,13,71,48,0,0,0,,,,,,,,,,,,
3eeb4a6278652363d350b5391ebeb470,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Limnohabitans,,0,35,350,16162,50814,50157,,,,,,,,,,,,
3d7333fe50c45eff7c9c1c0ad41f32ab,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium,0,0,8,0,0,0,,,,,,,,,,,,
8cff0dae39b3b2a47ac2c8354339c113,d__Bacteria,p__Myxococcota,c__Polyangia,o__mle1-27,f__mle1-27,g__mle1-27,,0,0,16,0,0,0,,,,,,,,,,,,
cc37e5888786de12e25c0ead3535f2f6,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium,6,0,0,0,0,0,,,,,,,,,,,,
ed09f8f4de9db6cf09ad713b3c6cd674,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__metagenome,0,0,38,0,0,0,,,,,,,,,,,,
2e12d27906ba53d79e0f757a39f5346c,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Anaerovoracaceae,g__[Eubacterium]_brachy_group,s__uncultured_Firmicutes,10,13,109,0,0,0,,,,,,,,,,,,
ed36f5b55305b7bfe9f2366a73846621,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Cyanobacteriales_Incertae_Sedis,g__uncultured,s__uncultured_Antarctic,26502,30951,30489,0,5,0,,,,,,,,,,,,
81998cf068cd9647faf4ac2fddd0f8c3,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,,0,0,8,0,0,0,,,,,,,,,,,,
78df4e461317235570a2aa18d68c28eb,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,,0,0,16,0,0,0,,,,,,,,,,,,
8cd91d988ec25539df20b27b6519d097,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__ADurb.Bin180,f__ADurb.Bin180,g__ADurb.Bin180,s__uncultured_bacterium,6,0,0,0,0,0,,,,,,,,,,,,
19ed92c5a2fb61cf81e76bf3d6343011,d__Bacteria,p__Acidobacteriota,c__Subgroup_22,o__Subgroup_22,f__Subgroup_22,g__Subgroup_22,s__uncultured_bacterium,0,0,38,0,0,0,,,,,,,,,,,,
b376d9ecc598a0732f37185b662e5f5b,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Silvanigrellales,f__Silvanigrellaceae,g__Silvanigrella,,0,132,0,0,0,0,,,,,,,,,,,,
ae2edf66eb4e0e8a6373c7b4f36b5e12,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,0,0,0,0,0,0,0,56409,15133,1622,0,2197,1526,0,0,0,0,1199
5ee22c09d15fc63669291bd7bfb10d2c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,0,0,8,0,0,0,,,,,,,,,,,,
a8272808770edad50316d8a34c6d71ea,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__ADurb.Bin063-1,,0,0,16,0,0,0,,,,,,,,,,,,
a09bbc87cbe19e10c51770a7ea0a20e4,d__Bacteria,p__Myxococcota,c__Polyangia,o__VHS-B3-70,f__VHS-B3-70,g__VHS-B3-70,,6,0,0,0,0,0,,,,,,,,,,,,
7e2b3a18c25b8cd405539612cda3373a,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__Tepidisphaeraceae,g__Tepidisphaeraceae,s__uncultured_bacterium,0,0,38,0,0,0,,,,,,,,,,,,
5ee4bb2297a0396a66bf48b93018f302,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,,,,0,66,66,0,0,0,,,,,,,,,,,,
f672aa3aea2d03f0b297739022e9b716,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,444,872,178,15332,16680,17091,,,,,,,,,,,,
f3cf00ea6f31734b9854f1ae7c62c60d,d__Bacteria,p__Firmicutes,c__Syntrophomonadia,o__Syntrophomonadales,f__Syntrophomonadaceae,g__uncultured,s__uncultured_prokaryote,0,0,8,0,0,0,,,,,,,,,,,,
2c89f30c2189831faddc03ad547d2ddc,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,,,0,0,16,0,0,0,,,,,,,,,,,,
7c465115380311affab28e90c34cf072,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Streptosporangiales,f__Streptosporangiaceae,g__Thermopolyspora,s__Thermopolyspora_sp.,6,0,0,0,0,0,,,,,,,,,,,,
f3f227d31218515d8fa601dfcb495a29,d__Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Caenarcaniphilales,f__Caenarcaniphilales,g__Caenarcaniphilales,s__uncultured_cyanobacterium,0,0,38,0,0,0,,,,,,,,,,,,
d2af52fc6f48ab4d05c96dad9527d8a2,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,,,0,0,0,132,0,0,,,,,,,,,,,,
77ac51f000559f84c8c7e59d5fa3a488,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__Novosphingobium_capsulatum,0,0,0,0,0,0,2505,234,151,3358,12807,6070,7426,1313,609,2328,4940,9047
4badb1a839b46fbdae87ce65f7c08bac,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__uncultured,s__metagenome,0,0,8,0,0,0,,,,,,,,,,,,
4fe0bcf1f7659faedb754ce2d435ef15,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia,f__Hungateiclostridiaceae,,,0,0,16,0,0,0,,,,,,,,,,,,
38c8a1ad08b38fb607f9f643f02277c5,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium,6,0,0,0,0,0,,,,,,,,,,,,
ad33fd9a3471f1890fde4095ce54e537,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Emticicia,s__Emticicia_sp.,0,0,23,0,15,0,,,,,,,,,,,,
243e5e950f48a3cb787f93709098f686,d__Bacteria,p__SAR324_clade(Marine_group_B),c__SAR324_clade(Marine_group_B),o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),s__uncultured_bacterium,0,0,0,0,0,0,64,0,0,9,0,13,0,0,23,0,7,7
05bb834b7b139e971a6847934e8837f9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Pantoea,,0,0,0,0,0,0,1190,87,141,2112,3387,229,954,103,369,7192,4841,27067
ff001f6e8fcdf2faa8e4bda66531eb09,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__uncultured_prokaryote,0,0,8,0,0,0,,,,,,,,,,,,
5d539413755b3f94223486f93fe306f4,d__Bacteria,p__Armatimonadota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,s__uncultured_soil,0,0,16,0,0,0,,,,,,,,,,,,
cad8cc3e7647d51e614b099398538e4d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Devosia,6,0,0,0,0,0,,,,,,,,,,,,
e737e2e4592403dee830680e0859f83e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,,0,0,0,38,0,0,,,,,,,,,,,,
310073fe2241df1a69e2cdc3eaf93719,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,,,,0,0,0,0,0,0,27,10,100,0,0,0,0,0,0,0,0,0
2db00a95ed66459ab108b10289236a16,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,s__Allorhizobium_vitis,0,0,0,0,0,0,0,335,40218,139,0,0,0,0,184,0,140,146
3e98bb946f5c210c38247b6c95115358,d__Bacteria,,,,,,,0,0,8,0,0,0,,,,,,,,,,,,
69c8569ac992287e4be21be99fb46b1f,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__uncultured_bacterium,0,0,16,0,0,0,,,,,,,,,,,,
f79f931063a7450fc74d4f2e311431e5,d__Bacteria,p__Desulfobacterota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,,6,0,0,0,0,0,,,,,,,,,,,,
4537b318abbcb59493b15f0066cbbf27,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__uncultured,s__uncultured_bacterium,0,0,0,15,12,11,,,,,,,,,,,,
ac83eb292bc9fd0d271292a22571834f,d__Bacteria,p__SAR324_clade(Marine_group_B),c__SAR324_clade(Marine_group_B),o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),s__metagenome,0,0,0,0,0,0,17,53,29,12,0,8,6,0,15,0,0,0
c39ea129388a077989abed2081b5fe88,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Pseudarcicella,,0,0,29,2699,16307,14943,,,,,,,,,,,,
bd9d252cbfb8bcda818313596eb5430d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__uncultured,g__uncultured,s__metagenome,0,0,8,0,0,0,,,,,,,,,,,,
876260a18c01273a323214073ac89ebc,d__Bacteria,p__WS1,c__WS1,o__WS1,f__WS1,g__WS1,s__uncultured_bacterium,0,0,16,0,0,0,,,,,,,,,,,,
5e196cb825e97362a26e88d9194d283c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__uncultured,s__uncultured_bacterium,6,0,0,0,0,0,,,,,,,,,,,,
b6b90da44477a4bb8f710e5fa1273a9e,d__Archaea,,,,,,,0,0,0,0,25,13,,,,,,,,,,,,
47ef77baa1c105fb18a2ad4ca99fac8d,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Terrimicrobiaceae,g__Terrimicrobium,s__uncultured_bacterium,0,0,0,0,0,0,7,0,0,8,26,23,16,0,28,7,24,0
84c6cf7330d1be6e74c76d28ed84cf00,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,0,0,0,0,0,0,12482,215,119,4594,1308,840,1410,149,240,2506,1607,7679
b58a41fb23672411de7dba6d1ba866d0,d__Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Gastranaerophilales,f__Gastranaerophilales,g__Gastranaerophilales,s__Candidatus_Melainabacteria,0,0,8,0,0,0,,,,,,,,,,,,
46110bf2fcf6a594696a2c45af8e0344,d__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellae,o__WCHB1-41,f__WCHB1-41,g__WCHB1-41,,0,0,16,0,0,0,,,,,,,,,,,,
8607f2c763219594c2d829de079bd88d,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__67-14,,6,0,0,0,0,0,,,,,,,,,,,,
5891321b5d0037033e351d977fa480c8,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,,,0,0,0,0,19,19,,,,,,,,,,,,
3c263e022da333268d241657b1be9e16,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__Desulfosarcinaceae,g__Sva0081_sediment_group,s__uncultured_bacterium,0,0,0,0,0,0,0,12,26,0,6,0,8,26,48,0,5,15
80b6df7798b22dde6f51dd49a7a4a48d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,0,132,441,10436,11252,9890,,,,,,,,,,,,
c7d254fa4886a4a55f17eccaa7fe8991,d__Bacteria,p__Desulfobacterota,c__Syntrophobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,g__Desulfovirga,,0,0,8,0,0,0,,,,,,,,,,,,
c4e248d549ed1e19cbca23b4f6823ebe,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,,,0,0,16,0,0,0,,,,,,,,,,,,
32c2b6d6ddff664cf4b62e596c50d461,d__Bacteria,,,,,,,6,0,0,0,0,0,,,,,,,,,,,,
01b3051cb0b96a31144b92a38fef060f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium_caeni,0,0,0,0,0,38,,,,,,,,,,,,
8c951794b4d3dc40a26adc45b80a9202,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0
26472a34824697f2f97b7364d4cc664a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,0,0,0,9548,5012,13615,,,,,,,,,,,,
bb511886b733d0afcad6146bd7d3c2ff,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,s__uncultured_bacterium,0,0,8,0,0,0,,,,,,,,,,,,
0b8ac35c0ce9a2431ab61043058a17ca,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Luteolibacter,,0,0,16,0,0,0,,,,,,,,,,,,
49932436723bb7039623f7b41e9e4f60,d__Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__Paenibacillus_baekrokdamisoli,6,0,0,0,0,0,,,,,,,,,,,,
61cfbc312dad9e4c5c5873f1bceb54c1,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Spirosoma,s__Spirosoma_rigui,0,0,0,0,0,0,30,0,0,5,0,5,0,0,0,0,0,0
3bed507c2cb7458e3bd9b0ee3692fecb,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,,50,0,67,14,0,0,,,,,,,,,,,,
99c01c8099cfccb3a4c4b8a994485d92,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,,0,0,0,0,0,0,623,210,1046,9481,1682,199,1147,369,406,4131,6693,3026
376b3ea837b988e3ccbdcfe18b4d69a4,d__Bacteria,p__Firmicutes,,,,,,0,0,8,0,0,0,,,,,,,,,,,,
21ce9c3919bbdcd319b8ecac7a9c6dc5,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__uncultured,g__uncultured,s__uncultured_bacterium,0,0,16,0,0,0,,,,,,,,,,,,
7dc4051352df51172f175c7f491675f5,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__metagenome,6,0,0,0,0,0,,,,,,,,,,,,
bf16d3f56a9e2e52ba16d22c90d0cec9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Alkanindiges,s__uncultured_gamma,0,0,0,0,0,0,25,0,0,10,0,0,0,0,0,0,0,0
1bbd2f298fa27caee0a77bf0f72a00f1,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,,,,0,31,100,0,0,0,,,,,,,,,,,,
ad53576cccb4fb7af5597cb3f5168ab2,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,0,30,83,3903,12396,11172,,,,,,,,,,,,
523d38603e9505758e9b510b36f0d9ec,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__Candidatus_Nostocoida,s__uncultured_bacterium,0,0,8,0,0,0,,,,,,,,,,,,
79a668ec9ee2a949f5913da0364be20b,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__uncultured,,0,0,16,0,0,0,,,,,,,,,,,,
090f50a5ebd175b37179712ebd723e5f,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Absconditabacteriales_(SR1),f__Absconditabacteriales_(SR1),g__Absconditabacteriales_(SR1),s__uncultured_prokaryote,6,0,0,0,0,0,,,,,,,,,,,,
7dbd3acaaf53bab491f8a54c2a273e92,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium,0,0,0,0,0,0,24,0,0,13,0,0,0,0,0,0,0,0
01182548f4067cb4ff61b7e72a59aeb1,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Schlesneriaceae,g__Planctopirus,s__uncultured_planctomycete,0,10,121,0,0,0,,,,,,,,,,,,
56861a33913c6ab313376efaf5ef8f4c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,g__uncultured,,0,0,0,0,0,0,821,161,287,4174,2723,2987,2420,1232,286,686,970,2268
1be84c19dc2008f2988b6ed92feabdda,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia,f__Hungateiclostridiaceae,g__Ruminiclostridium,s__uncultured_bacterium,0,0,8,0,0,0,,,,,,,,,,,,
ddcb1a9918aad0c506b011004c5b07d6,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,s__metagenome,0,0,16,0,0,0,,,,,,,,,,,,
2345094b13f4b11b1c5d790c4c95e1e6,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Cyanobacteriales_Incertae_Sedis,g__uncultured,s__uncultured_Antarctic,6,0,0,0,0,0,,,,,,,,,,,,
1ed71b66d9ecf7a6005f415e4a94a1e6,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Thermoanaerobaculum,s__uncultured_Acidobacteria,0,0,0,0,0,0,4,0,0,0,0,0,0,10,25,0,0,0
df14192046a031174a4ff560c358db28,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,,0,0,0,0,56,75,,,,,,,,,,,,
2f036c43b3aef609905dd7af175089b1,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Herbaspirillum,,0,0,0,0,0,0,447,109,157,3123,3892,693,1902,174,181,1153,3943,2247
034f8e5ff7ff4d3d3750e165e2a6acd2,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,,0,0,8,0,0,0,,,,,,,,,,,,
1e3d2c6ecd4f6c5203a904375ee060d0,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__uncultured,s__metagenome,0,0,16,0,0,0,,,,,,,,,,,,
49fa3aa6d9a7e506a770a58fb7fd3412,d__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellae,o__WCHB1-41,f__WCHB1-41,g__WCHB1-41,,6,0,0,0,0,0,,,,,,,,,,,,
01f2db20d48e8cac169bba8de7e4fba1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiales_Incertae_Sedis,g__Phreatobacter,,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
c0ede0359cd24d649d950df8c240a40b,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__metagenome,0,0,0,0,0,0,30,11,37,41,0,16,0,0,0,0,0,0
fe7b5b769375b837bb6d4bfa6dee234f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Sediminibacterium,,0,0,185,1417,8300,7425,,,,,,,,,,,,
9bca0f104dc0d63c6e654f3a29eae068,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__MSB-5E12,f__MSB-5E12,g__MSB-5E12,s__uncultured_Chloroflexi,0,0,8,0,0,0,,,,,,,,,,,,
84517ff71b10e8f9ea051e96db0f7bb0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Pedomicrobium,s__metagenome,0,0,16,0,0,0,,,,,,,,,,,,
26cdeea8cfcb1845c14c057a2877fd99,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__uncultured,s__uncultured_delta,0,6,0,0,0,0,,,,,,,,,,,,
615a4361bfff4412289742b18a9ba8bb,d__Bacteria,p__SAR324_clade(Marine_group_B),c__SAR324_clade(Marine_group_B),o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),s__uncultured_bacterium,0,0,0,0,0,0,0,26,0,0,0,0,0,0,12,0,0,0
b6c3c8d84aa0cac340388d4200e3b951,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium,0,0,0,0,0,0,27,0,0,31,0,24,21,0,0,0,0,29
c797ecc923ef65da55c18a005fa0a668,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,,0,0,0,0,0,0,2217,543,176,3620,2614,1049,1303,1452,432,1275,1155,1360
ce37229206f067910ef4fcd628c042dc,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__WD2101_soil_group,g__WD2101_soil_group,,0,0,8,0,0,0,,,,,,,,,,,,
45f62bf07d07aa378a61748bcf4a3315,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__uncultured,s__metagenome,0,0,16,0,0,0,,,,,,,,,,,,
73f0ed700d90f65f7a12b343438ffd3e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Paracaedibacterales,f__Paracaedibacteraceae,g__uncultured,s__metagenome,0,6,0,0,0,0,,,,,,,,,,,,
d4d30ed31130b9a9c0ed93c42f5195eb,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Paracaedibacterales,f__Paracaedibacteraceae,g__uncultured,,0,0,0,0,0,0,0,26,9,0,0,0,0,0,0,0,0,0
384f57eb459478126816cc64f57cc9f3,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Tepidisphaerales,f__WD2101_soil_group,g__WD2101_soil_group,s__uncultured_bacterium,0,0,0,0,0,0,20,5,26,0,7,5,0,28,51,0,0,0
ac2516290c775d5874bcbcf317ff8d13,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,s__Trachydiscus_minutus,887,5648,8258,0,0,0,,,,,,,,,,,,
d4e3806138a673bef15df1b76a69c41f,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__Sandaracinus,,0,0,8,0,0,0,,,,,,,,,,,,
430ccf409ef02423a937acc515c909bd,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__LD1-PB3,f__LD1-PB3,g__LD1-PB3,s__uncultured_bacterium,0,0,16,0,0,0,,,,,,,,,,,,
6ebfc5c118c570b53d9bfa3c7cbca3d7,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Chroococcidiopsaceae,g__uncultured,s__uncultured_bacterium,0,6,0,0,0,0,,,,,,,,,,,,
4f18102d5632e040271855f44d60a5e7,d__Bacteria,p__Verrucomicrobiota,c__Omnitrophia,o__Omnitrophales,f__Omnitrophaceae,g__Candidatus_Omnitrophus,s__uncultured_planctomycete,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,15
6900c333d12550af6f86aa2eedf6552a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,0,0,0,0,0,0,0,36,61,0,0,9,0,0,22,0,0,0
