Feature.ID,kingdom,phylum,class,order,family,genus,species,BS1,BS2,BS3,BW1,BW2,BW3,NuBotR1,NuBotR2,NuBotR3,NuTopR1,NuTopR2,NuTopR3,NyBotR1,NyBotR2,NyBotR3,NyTopR1,NyTopR2,NyTopR3
3329e70304ee90d01e4847b1373e140d,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,0,0,0,0,0,5,0,0,362,0,0,0
b4f47fd6e5d2ce684344705eb309af81,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,0,0,14,0,0,0,0,0,0,0,0,0
4fc4dc3c29e5239a6cf601a5925e9b40,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,0,0,15,0,0,0,0,0,0,0,0,0
20c7924dd2fcc13ec96f704f78527be9,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,68,0,15,0,0,3,0,0,0,0,0,80
a825333bfb304f9b253ff506d919f38b,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,149,0,0,0,0,0,0,0,0,0,0,9
455ea70f922acc32d231325836a82ccb,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,0,0,16,0,0,0,8,0,0,0,0,0
124cf7a23dc423098dd667958064a3f2,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,14,0,0,0,0,0,0,0,0,0,0,0
fbe10706ea81c58cb02a606a6420ede6,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,0,0,3,3,0,0,0,15,258,9,0,0
188e09a608c3c002772fc30e67cb230e,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0
5583c828a09ef6dc872cef3ee358324e,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,0,0,0,73,102,9,19,25,0,0,0,0
069535a9b3c92cb10c298bfb2d663877,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,116,0,133,0,0,0,0,0,0,0,0,0
8625b14bcef58344623095a09c7c9745,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,12,0,0,0,0,0,0,0,0,0,0,0
d18f5bce8d4fdf69e74aa5f66e90329e,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,,,,,,,0,0,12,0,0,0,0,0,0,0,0,0
98b7b4557e4b1f066e153aa0471cd497,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliales_fam_Incertae_sedis,g__Orbiliales_gen_Incertae_sedis,s__Orbiliales_sp,0,0,0,20,0,0,,,,,,,,,,,,
0a5284f155624b4bd7166d98386ead8d,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Rhynchogastremataceae,g__Papiliotrema,,0,0,0,0,0,21,,,,,,,,,,,,
053ba81ae754a26329222d5a9ed943d8,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymosphaeriaceae,g__Paraphaeosphaeria,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0
c81138ead5fda9034aef0ba069409035,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Paraphoma,,57,11,22,0,0,0,16,11,29,12,46,20,16,66,40,27,10,1687
a22be228808b1f28a9f731d92317d27c,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Paraphoma,,0,0,0,17,0,0,,,,,,,,,,,,
4b11e54a61b54dd1164dd3c77d80c70c,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Paraphoma,,0,0,14,0,0,0,24,249,0,19,137,13,0,34,0,0,0,19
a2bebc5b62c81baa2a87b78b28d82c07,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Paraphoma,,,,,,,,0,0,17,0,546,0,0,0,20,11,15,46
8a8625785b218fdb35a5af0674792e06,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Parasola,,,,,,,,0,0,0,0,33,0,0,0,0,0,0,0
656ecfed928079dc3707e85ce2eebbd1,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,0,0,56,53,0,0,0,0,0,0,45,0,0,0,0,0,0,0
8fdf1555fe4887638b1a348f334ab22d,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,s__Penicillium_sp,0,0,0,101,0,0,,,,,,,,,,,,
857d9035f90931e1b47ca1a612d6a97d,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,0,0,0,18,0,0,,,,,,,,,,,,
c8aa13e5c2b63e823b247cd8e2c8da92,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,0,0,0,17,0,0,,,,,,,,,,,,
6cf4c6bf55f8ee7b5fbc9a8b8b64a1c0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,0,0,0,16,16,20,,,,,,,,,,,,
d3c8b643b891d332cdae2428b4c0d2ba,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,0,0,0,15,0,0,,,,,,,,,,,,
9a8015ae9a05552d220c5a24b3a97f8a,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,,,,,,,0,0,0,0,11,0,0,0,0,13,0,17
8195a1f70c2870317c4f91b532478d33,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,,,,,,,0,0,20,0,0,0,0,0,0,0,0,0
8fd64e6bfedb97d989098392f10d5e4d,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,s__Penicillium_sp,,,,,,,0,0,12,0,0,0,0,0,0,0,0,3
30a0b12209d1402a88bc485adacd09d0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,,,,,,,,0,174,0,0,21,17,12,0,8,11,13,0
bbbe1b7edd6ccc6fb096d83b772074b1,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Peniophoraceae,g__Peniophora,,0,0,2,0,0,0,,,,,,,,,,,,
743a814a2e518bd0e82cf46e21732082,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Amphisphaeriales,f__Pestalotiopsidaceae,g__Pestalotiopsis,,0,0,0,16,170,22,,,,,,,,,,,,
ec6d31a2b928d42e9d01fbd6beb7cb97,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pezizaceae,g__Peziza,s__Peziza_sp,0,0,0,0,121,0,,,,,,,,,,,,
67d20cc03a24d1288f5224beee238799,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pezizaceae,g__Peziza,s__Peziza_sp,0,0,0,0,185,0,,,,,,,,,,,,
596b9bd062fd5cdb4957684ae3fea5b3,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pezizaceae,g__Peziza,,0,0,0,4,0,0,,,,,,,,,,,,
6e1156e5c8da0d594ba3aa1c459473d9,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pezizales_fam_Incertae_sedis,g__Pezizales_gen_Incertae_sedis,s__Pezizales_sp,0,0,0,0,144,0,,,,,,,,,,,,
c2876eada2f31b1490adc93b82e12af3,k__Fungi,p__Ascomycota,c__Arthoniomycetes,o__Lichenostigmatales,f__Phaeococcomycetaceae,g__Phaeococcomyces,s__Phaeococcomyces_sp,0,0,0,32,48,0,,,,,,,,,,,,
dfc73b9a12df7629ed6335dc6b7ce70d,k__Fungi,p__Ascomycota,c__Arthoniomycetes,o__Lichenostigmatales,f__Phaeococcomycetaceae,g__Phaeococcomyces,s__Phaeococcomyces_sp,0,0,0,0,0,63,,,,,,,,,,,,
bc57b23be3e14320c78687ca7b7d1a47,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Phaeosphaeria,,0,18,0,0,0,0,82,0,0,0,0,2,0,0,0,0,27,7
00f84ed0045a28d8d79b1722f14b20b4,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Phaeosphaeria,,52,0,0,0,0,0,,,,,,,,,,,,
bc9d77eda3fafe0dddd362b5af72c1c9,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Phaeosphaeria,,0,0,0,64,0,0,,,,,,,,,,,,
a050ee9be04b2e67349ae98bcfd7c9bc,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Phaeosphaeria,,0,0,0,14,0,0,,,,,,,,,,,,
49666b838337ef4553cc513fa364e83f,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Phaeosphaeria,,0,0,0,56,102,0,,,,,,,,,,,,
e065f444e283971774e51b4de362a712,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Mollisiaceae,g__Phialocephala,s__Phialocephala_sp,0,0,0,35,0,0,,,,,,,,,,,,
88ba612f7c1111e7919d876f8927f667,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Polyporales,f__Meruliaceae,g__Phlebia,,0,0,0,0,0,3,,,,,,,,,,,,
c03bbdc1b180c677c71f01558d389d86,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Pilodermataceae,g__Piloderma,s__Piloderma_sp,0,0,0,0,115,0,,,,,,,,,,,,
0637eb32d741452f16c2518d08b731d2,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Pilodermataceae,g__Piloderma,s__Piloderma_sp,0,0,0,44,0,0,,,,,,,,,,,,
5cb0a57b36b5585bb7d4ea89e6655ad1,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Pilodermataceae,g__Piloderma,s__Piloderma_sp,0,0,0,56,0,0,,,,,,,,,,,,
a0c0a1294b3dca871fe7e982edbb2dd9,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Pilodermataceae,g__Piloderma,s__Piloderma_sp,0,0,0,23,0,0,,,,,,,,,,,,
51420fb27b07dbe0b22211f0df9f7a2f,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Pilodermataceae,g__Piloderma,s__Piloderma_sp,0,0,0,22,0,0,,,,,,,,,,,,
e3756e41e4b1b7c7ba3de2e61fc40a24,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Pilodermataceae,g__Piloderma,,0,0,0,136,0,0,,,,,,,,,,,,
2f9d48ce8982c7bbb7fb55fae51b6a40,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Pilodermataceae,g__Piloderma,s__Piloderma_sp,0,0,0,0,136,0,,,,,,,,,,,,
d2ce79d1cab5e7678dceeccb5c457cc2,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Filobasidiales,f__Piskurozymaceae,g__Piskurozyma,,0,0,0,39,0,0,,,,,,,,,,,,
c0e0609d366944010744a8611a7acc8c,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Filobasidiales,f__Piskurozymaceae,g__Piskurozyma,,0,0,0,72,0,0,,,,,,,,,,,,
63ee571069a8cf97448c371c1a7032ca,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Pleurotheciales,f__Pleurotheciaceae,g__Pleurothecium,,0,0,0,13,0,0,,,,,,,,,,,,
860d9525be3032dc41d996c6d126e05a,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Pleurotaceae,g__Pleurotus,,,,,,,,7,221,5,4,6,0,3,6,13,10,0,15
4d10d530eb6bdd6386da7268aaa835bd,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Pluteaceae,g__Pluteus,,,,,,,,0,0,0,0,18,0,0,0,0,0,0,0
cc24b68b02a6afb1c6db2329fc805785,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Podosporaceae,g__Podospora,s__Podospora_sp,0,0,31,0,0,0,,,,,,,,,,,,
2e3d5a90e5ee3f6c3a437be7808b5f6c,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Podosporaceae,g__Podospora,s__Podospora_sp,0,0,0,26,0,0,,,,,,,,,,,,
48b129c0a59f6656ab23648407188dbb,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Psathyrella,,0,0,0,33,0,0,,,,,,,,,,,,
92a6fe47c8775c8071a79fe2c3ab61da,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Psathyrella,,0,0,21,0,0,0,,,,,,,,,,,,
2b0df00f42d416a15b5c845ed5d869ee,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Thelebolales,f__Pseudeurotiaceae,g__Pseudeurotium,,0,0,12,23,0,0,6,382,5,0,8,7,6,11,10,0,4,15
2a1a14b70111e14ce3a540b4dbfc6d3f,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Thelebolales,f__Pseudeurotiaceae,g__Pseudeurotium,s__Pseudeurotium_sp,,,,,,,0,180,0,0,0,0,0,0,0,0,0,0
665df029a19e05952f22f776fe1e4c71,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Thelebolales,f__Pseudeurotiaceae,g__Pseudogymnoascus,s__Pseudogymnoascus_sp,0,0,0,7,0,0,,,,,,,,,,,,
c5bcf28d356aa7bed19992c006ba5504,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporales_fam_Incertae_sedis,g__Pseudorobillarda,s__Pseudorobillarda_sp,0,3,0,0,0,0,,,,,,,,,,,,
14ce6e05cc650fa69eb3c2fee0f72695,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Thelephorales,f__Thelephoraceae,g__Pseudotomentella,s__Pseudotomentella_sp,0,0,0,11,0,0,,,,,,,,,,,,
89186b952e013a0ae73d1c7491c2b567,k__Fungi,p__Ascomycota,c__Laboulbeniomycetes,o__Pyxidiophorales,f__Pyxidiophorales_fam_Incertae_sedis,g__Pyxidiophorales_gen_Incertae_sedis,s__Pyxidiophorales_sp,0,0,0,13,0,0,,,,,,,,,,,,
209c6325146fde19664b1c5eacb1ef51,k__Fungi,p__Chytridiomycota,c__Rhizophlyctidomycetes,o__Rhizophlyctidales,f__Rhizophlyctidaceae,g__Rhizophlyctis,s__Rhizophlyctis_sp,0,0,0,0,0,4,,,,,,,,,,,,
b2eaeeac1196851eee12652dd6f55342,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Rhizopogonaceae,g__Rhizopogon,,0,0,0,122,0,0,,,,,,,,,,,,
03cb01a678beec77b3d1cc4eccf95e73,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Rhizopogonaceae,g__Rhizopogon,,0,0,0,12,0,0,,,,,,,,,,,,
4a1098474b755ab20af48edb69911b5c,k__Fungi,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Rhodosporidiobolus,,14,13,5,1234,748,1440,,,,,,,,,,,,
b5c12cfc0fc9e1ee15ff786ba080a900,k__Fungi,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Rhodosporidiobolus,,0,0,0,57,0,0,,,,,,,,,,,,
88923a2ad99270cdc57261c2cb5ed691,k__Fungi,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Rhodotorula,,796,42,107,54,0,0,232,203,206,250,1467,307,6411,198,287,1365,448,1541
032a7fc8ed740378e24051f3780d83a8,k__Fungi,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Rhodotorula,,611,0,142,0,12,0,153,75,156,178,696,218,6260,172,225,298,227,2660
c7fdd4d96720a0cb791d154ca289ead5,k__Fungi,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Rhodotorula,,0,130,0,62,7,382,3182,26,38,31,59,33,104,55,76,66,26,105
7c0a413d22fb039eb209d82133f0f0d9,k__Fungi,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Rhodotorula,,0,0,0,0,0,197,0,0,0,25,0,0,272,0,0,112,0,68
442fcd5e28e3e2096b61f8be2c4251d8,k__Fungi,p__Rozellomycota,c__Rozellomycota_cls_Incertae_sedis,o__Rozellomycota_ord_Incertae_sedis,f__Rozellomycota_fam_Incertae_sedis,g__Rozellomycota_gen_Incertae_sedis,s__Rozellomycota_sp,0,0,0,19,0,0,,,,,,,,,,,,
c0c244bcb9341a3dad3794506a9c3d67,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula,,0,0,0,20,0,0,,,,,,,,,,,,
0745e063122e369925221e1ae3fe5e89,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula,s__Russula_sp,0,0,0,0,0,20,,,,,,,,,,,,
cc8c218ecc0ad9ea28f7413d30fb1790,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula,,0,0,0,19,0,0,,,,,,,,,,,,
5ca072811eb153396f046272e5090975,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula,,0,0,0,29,0,0,,,,,,,,,,,,
15cce29d5627403bb1939216096efa69,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula,s__Russula_sp,0,0,0,14,0,0,,,,,,,,,,,,
52e0bc501b8f03863fb654f13d934455,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Russulaceae,g__Russula,s__Russula_sp,0,0,0,22,0,0,,,,,,,,,,,,
24ca8f069dceb1fb8e676d7f3dbc7fe5,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Sarocladium,s__Sarocladium_sp,0,0,0,33,0,0,,,,,,,,,,,,
b93271b97699bdbf400e0eb32b000a45,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreales_fam_Incertae_sedis,g__Sarocladium,,11,25,0,17,0,0,339,14,28,121,311,41,715,18,41,27,53,617
15887df96fd3d61a06fa8eed7c2a9fa7,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Microascales,f__Microascaceae,g__Scedosporium,,8,7,74,0,126,21,,,,,,,,,,,,
83265f089b0eef03fd7cc5d6640728cd,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Microascales,f__Microascaceae,g__Scedosporium,s__Scedosporium_boydii,0,0,0,13,0,0,,,,,,,,,,,,
b444be6a7bea0730edde252d7fab5f57,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,s__Schizothecium_sp,0,0,0,17,0,0,,,,,,,,,,,,
b8501b2582ee76e99f1c517c9a48c0df,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,s__Schizothecium_sp,0,0,0,0,53,0,,,,,,,,,,,,
fe24e97890db9bb5189deb5c9e2231fb,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,s__Schizothecium_sp,0,0,0,6,0,0,,,,,,,,,,,,
575a808edfcb4f57b72e93a02495b8a0,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,0,0,8,0,0,0,,,,,,,,,,,,
0c50e3fbd38242bcb60c404830a494df,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,0,0,18,0,0,0,,,,,,,,,,,,
c811cc3935b8708063c757223773ed1d,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,7,0,0,0,0,0,,,,,,,,,,,,
0338e0e97ee05b3f828a167e7c262cff,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,0,0,0,2,0,0,,,,,,,,,,,,
3eb95a49296e7aa35be9589a780672c5,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,11,0,0,0,0,0,,,,,,,,,,,,
985e1ccebe8ea0d81922abb42d8a6761,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,,,,,,,0,0,4,0,0,0,0,0,0,0,0,0
719cd9662226c3ddb6be2f60bfa03962,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Scytalidium,s__Scytalidium_sp,0,0,0,17,0,0,,,,,,,,,,,,
7897cb31298c57c07a6675a3248c805b,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,f__Serendipitaceae,g__Serendipita,s__Serendipita_sp,0,0,0,13,0,0,,,,,,,,,,,,
e05ba4d9cfbd72245f535d03a807ea2f,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Hydnaceae,g__Sistotrema,,0,0,0,21,0,0,,,,,,,,,,,,
fc4a5d7e90512d7424fb2e939f0d79dd,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Filobasidiales,f__Piskurozymaceae,g__Solicoccozyma,s__Solicoccozyma_sp,0,0,15,32,0,0,,,,,,,,,,,,
d88883f53cbe573425c2ac8d479e9f25,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Tricladiaceae,g__Spirosphaera,s__Spirosphaera_sp,0,0,0,25,0,0,,,,,,,,,,,,
a799dbcb6a01b08a03c6e9f63607d22f,k__Fungi,p__Basidiomycota,c__Microbotryomycetes,o__Sporidiobolales,f__Sporidiobolaceae,g__Sporobolomyces,,18,10,10,46,25,69,17,0,11,7,0,0,12,0,0,4,0,41
32fb7710af30e98511599e643c5c1c30,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Stachybotryaceae,g__Striaticonidium,,0,4,0,0,0,0,53,0,0,0,0,3,0,0,0,4,6,0
2e6bbe9362cf4a84c1ace7c509274f77,k__Fungi,p__Basidiomycota,c__Cystobasidiomycetes,o__Cystobasidiomycetes_ord_Incertae_sedis,f__Symmetrosporaceae,g__Symmetrospora,,13,0,7,21,24,21,,,,,,,,,,,,
9ee93035076753a11b4dae7320efe517,k__Fungi,p__Basidiomycota,c__Cystobasidiomycetes,o__Cystobasidiomycetes_ord_Incertae_sedis,f__Symmetrosporaceae,g__Symmetrospora,,,,,,,,0,96,0,0,0,0,0,0,0,0,0,0
2972e4d69b47259e682f705f05d39fe4,k__Fungi,p__Basidiomycota,c__Cystobasidiomycetes,o__Cystobasidiomycetes_ord_Incertae_sedis,f__Symmetrosporaceae,g__Symmetrospora,,,,,,,,0,0,0,0,4,0,0,0,0,0,0,0
c36f0214a8aed3804e9813f0e34bc827,k__Fungi,p__Ascomycota,c__Taphrinomycetes,o__Taphrinales,f__Taphrinaceae,g__Taphrina,,6,14,0,39,28,0,,,,,,,,,,,,
620474db73ed64feb273d580c38ccbc3,k__Fungi,p__Ascomycota,c__Taphrinomycetes,o__Taphrinales,f__Taphrinaceae,g__Taphrina,,0,0,0,0,0,71,,,,,,,,,,,,
746308ba8e3e356d9b744bb42beb62bf,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Teratosphaeriaceae,g__Teratosphaeria,s__Teratosphaeria_sp,0,0,0,15,0,0,,,,,,,,,,,,
f1dad6597e24bbead5e128afc944abe6,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Thelephorales,f__Thelephoraceae,g__Tomentella,s__Tomentella_sp,0,0,0,17,0,0,,,,,,,,,,,,
714a879973c49759e187bf51e7f18d6b,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Thelephorales,f__Thelephoraceae,g__Tomentella,,0,0,0,44,0,0,,,,,,,,,,,,
d6af2b36a80ee55d8aaea1cce0355f92,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Thelephorales,f__Thelephoraceae,g__Tomentella,s__Tomentella_sp,0,0,0,27,0,0,,,,,,,,,,,,
b6a20dccaff359a64577d6288058120f,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Polyporales,f__Polyporaceae,g__Trametes,,0,8,12,69,34,40,,,,,,,,,,,,
2478d9c43912c93848e329426aa12347,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Trichocladium,,0,0,0,0,67,0,,,,,,,,,,,,
5e5840989c1b762bab0a3633fdac3a59,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,,0,0,32,0,0,0,,,,,,,,,,,,
dba491f968f41369d0f8f1e7bab61f12,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,,0,0,51,31,0,0,,,,,,,,,,,,
a36d38e54062489dbe6ede219ce4af42,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,,0,0,0,21,0,0,,,,,,,,,,,,
df6a157b75e11df35e841ed8ea111e51,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,,,,,,,,0,36,0,0,0,0,0,0,0,0,0,0
